fuel,perc,cod_date,regionid
wind,44.7,COD2023110802,18.0
biomass,6.6,COD2023110803,18.0
coal,1.0,COD2023110803,18.0
imports,13.1,COD2023110803,18.0
gas,10.4,COD2023110803,18.0
nuclear,17.4,COD2023110803,18.0
other,0.0,COD2023110803,18.0
hydro,1.0,COD2023110803,18.0
solar,0.0,COD2023110803,18.0
wind,50.5,COD2023110803,18.0
biomass,9.9,COD2023110804,18.0
coal,1.6,COD2023110804,18.0
imports,4.9,COD2023110804,18.0
gas,12.3,COD2023110804,18.0
nuclear,17.1,COD2023110804,18.0
other,0.0,COD2023110804,18.0
hydro,1.1,COD2023110804,18.0
solar,0.0,COD2023110804,18.0
wind,53.2,COD2023110804,18.0
biomass,9.4,COD2023110805,18.0
coal,2.0,COD2023110805,18.0
imports,3.5,COD2023110805,18.0
gas,17.4,COD2023110805,18.0
nuclear,15.5,COD2023110805,18.0
other,0.0,COD2023110805,18.0
hydro,1.2,COD2023110805,18.0
solar,0.1,COD2023110805,18.0
wind,51.0,COD2023110805,18.0
biomass,8.1,COD2023110806,18.0
coal,3.2,COD2023110806,18.0
imports,3.4,COD2023110806,18.0
gas,22.4,COD2023110806,18.0
nuclear,13.3,COD2023110806,18.0
other,0.0,COD2023110806,18.0
hydro,1.4,COD2023110806,18.0
solar,0.0,COD2023110806,18.0
wind,48.1,COD2023110806,18.0
biomass,7.3,COD2023110807,18.0
coal,4.0,COD2023110807,18.0
imports,5.5,COD2023110807,18.0
gas,18.3,COD2023110807,18.0
nuclear,12.0,COD2023110807,18.0
other,0.0,COD2023110807,18.0
hydro,1.3,COD2023110807,18.0
solar,0.0,COD2023110807,18.0
wind,51.6,COD2023110807,18.0
biomass,6.9,COD2023110808,18.0
coal,3.4,COD2023110808,18.0
imports,8.8,COD2023110808,18.0
gas,19.1,COD2023110808,18.0
nuclear,11.3,COD2023110808,18.0
other,0.0,COD2023110808,18.0
hydro,1.1,COD2023110808,18.0
solar,0.3,COD2023110808,18.0
wind,49.2,COD2023110808,18.0
biomass,6.9,COD2023110809,18.0
coal,1.9,COD2023110809,18.0
imports,11.9,COD2023110809,18.0
gas,15.8,COD2023110809,18.0
nuclear,11.4,COD2023110809,18.0
other,0.0,COD2023110809,18.0
hydro,1.0,COD2023110809,18.0
solar,1.1,COD2023110809,18.0
wind,49.9,COD2023110809,18.0
biomass,7.0,COD2023110810,18.0
coal,1.2,COD2023110810,18.0
imports,12.0,COD2023110810,18.0
gas,13.8,COD2023110810,18.0
nuclear,11.6,COD2023110810,18.0
other,0.0,COD2023110810,18.0
hydro,1.1,COD2023110810,18.0
solar,2.2,COD2023110810,18.0
wind,51.1,COD2023110810,18.0
biomass,6.9,COD2023110811,18.0
coal,1.3,COD2023110811,18.0
imports,14.3,COD2023110811,18.0
gas,12.8,COD2023110811,18.0
nuclear,11.2,COD2023110811,18.0
other,0.0,COD2023110811,18.0
hydro,0.8,COD2023110811,18.0
solar,3.5,COD2023110811,18.0
wind,49.1,COD2023110811,18.0
biomass,6.7,COD2023110812,18.0
coal,1.2,COD2023110812,18.0
imports,15.2,COD2023110812,18.0
gas,13.3,COD2023110812,18.0
nuclear,11.0,COD2023110812,18.0
other,0.0,COD2023110812,18.0
hydro,0.9,COD2023110812,18.0
solar,4.7,COD2023110812,18.0
wind,47.1,COD2023110812,18.0
biomass,6.9,COD2023110813,18.0
coal,1.4,COD2023110813,18.0
imports,14.5,COD2023110813,18.0
gas,14.6,COD2023110813,18.0
nuclear,11.4,COD2023110813,18.0
other,0.0,COD2023110813,18.0
hydro,1.0,COD2023110813,18.0
solar,5.0,COD2023110813,18.0
wind,45.2,COD2023110813,18.0
biomass,7.2,COD2023110814,18.0
coal,1.3,COD2023110814,18.0
imports,9.8,COD2023110814,18.0
gas,23.4,COD2023110814,18.0
nuclear,11.5,COD2023110814,18.0
other,0.0,COD2023110814,18.0
hydro,1.1,COD2023110814,18.0
solar,3.5,COD2023110814,18.0
wind,42.3,COD2023110814,18.0
biomass,6.6,COD2023110815,18.0
coal,3.2,COD2023110815,18.0
imports,9.0,COD2023110815,18.0
gas,30.6,COD2023110815,18.0
nuclear,11.0,COD2023110815,18.0
other,0.0,COD2023110815,18.0
hydro,1.5,COD2023110815,18.0
solar,1.4,COD2023110815,18.0
wind,36.6,COD2023110815,18.0
biomass,6.7,COD2023110816,18.0
coal,3.5,COD2023110816,18.0
imports,6.8,COD2023110816,18.0
gas,33.7,COD2023110816,18.0
nuclear,11.0,COD2023110816,18.0
other,0.0,COD2023110816,18.0
hydro,4.6,COD2023110816,18.0
solar,0.0,COD2023110816,18.0
wind,33.8,COD2023110816,18.0
biomass,6.7,COD2023110817,18.0
coal,3.2,COD2023110817,18.0
imports,11.5,COD2023110817,18.0
gas,33.4,COD2023110817,18.0
nuclear,10.9,COD2023110817,18.0
other,0.0,COD2023110817,18.0
hydro,4.6,COD2023110817,18.0
solar,0.0,COD2023110817,18.0
wind,29.7,COD2023110817,18.0
biomass,7.0,COD2023110818,18.0
coal,3.0,COD2023110818,18.0
imports,14.7,COD2023110818,18.0
gas,33.2,COD2023110818,18.0
nuclear,10.9,COD2023110818,18.0
other,0.0,COD2023110818,18.0
hydro,4.4,COD2023110818,18.0
solar,0.0,COD2023110818,18.0
wind,26.8,COD2023110818,18.0
biomass,7.1,COD2023110819,18.0
coal,3.1,COD2023110819,18.0
imports,15.5,COD2023110819,18.0
gas,33.3,COD2023110819,18.0
nuclear,11.1,COD2023110819,18.0
other,0.0,COD2023110819,18.0
hydro,2.9,COD2023110819,18.0
solar,0.0,COD2023110819,18.0
wind,26.9,COD2023110819,18.0
biomass,7.7,COD2023110820,18.0
coal,2.7,COD2023110820,18.0
imports,16.6,COD2023110820,18.0
gas,32.1,COD2023110820,18.0
nuclear,12.0,COD2023110820,18.0
other,0.0,COD2023110820,18.0
hydro,1.7,COD2023110820,18.0
solar,0.1,COD2023110820,18.0
wind,27.2,COD2023110820,18.0
biomass,8.7,COD2023110821,18.0
coal,2.8,COD2023110821,18.0
imports,18.2,COD2023110821,18.0
gas,26.9,COD2023110821,18.0
nuclear,13.5,COD2023110821,18.0
other,0.0,COD2023110821,18.0
hydro,1.6,COD2023110821,18.0
solar,0.0,COD2023110821,18.0
wind,28.3,COD2023110821,18.0
biomass,10.3,COD2023110822,18.0
coal,2.1,COD2023110822,18.0
imports,20.7,COD2023110822,18.0
gas,19.9,COD2023110822,18.0
nuclear,15.5,COD2023110822,18.0
other,0.0,COD2023110822,18.0
hydro,1.6,COD2023110822,18.0
solar,0.0,COD2023110822,18.0
wind,30.0,COD2023110822,18.0
biomass,8.1,COD2023110823,18.0
coal,3.2,COD2023110823,18.0
imports,23.2,COD2023110823,18.0
gas,13.5,COD2023110823,18.0
nuclear,16.5,COD2023110823,18.0
other,0.0,COD2023110823,18.0
hydro,1.4,COD2023110823,18.0
solar,0.1,COD2023110823,18.0
wind,34.0,COD2023110823,18.0
biomass,7.6,COD2023110900,18.0
coal,2.4,COD2023110900,18.0
imports,24.5,COD2023110900,18.0
gas,12.6,COD2023110900,18.0
nuclear,16.7,COD2023110900,18.0
other,0.0,COD2023110900,18.0
hydro,1.4,COD2023110900,18.0
solar,0.0,COD2023110900,18.0
wind,34.7,COD2023110900,18.0
biomass,8.7,COD2023110901,18.0
coal,2.0,COD2023110901,18.0
imports,22.3,COD2023110901,18.0
gas,13.2,COD2023110901,18.0
nuclear,17.4,COD2023110901,18.0
other,0.0,COD2023110901,18.0
hydro,1.2,COD2023110901,18.0
solar,0.1,COD2023110901,18.0
wind,35.1,COD2023110901,18.0
biomass,9.5,COD2023110902,18.0
coal,1.5,COD2023110902,18.0
imports,20.8,COD2023110902,18.0
gas,12.3,COD2023110902,18.0
nuclear,17.3,COD2023110902,18.0
other,0.0,COD2023110902,18.0
hydro,1.2,COD2023110902,18.0
solar,0.1,COD2023110902,18.0
wind,37.4,COD2023110902,18.0
biomass,8.3,COD2023110903,18.0
coal,1.9,COD2023110903,18.0
imports,18.4,COD2023110903,18.0
gas,12.3,COD2023110903,18.0
nuclear,17.5,COD2023110903,18.0
other,0.0,COD2023110903,18.0
hydro,1.2,COD2023110903,18.0
solar,0.0,COD2023110903,18.0
wind,40.5,COD2023110903,18.0
biomass,8.2,COD2023110904,18.0
coal,2.4,COD2023110904,18.0
imports,16.9,COD2023110904,18.0
gas,12.8,COD2023110904,18.0
nuclear,17.2,COD2023110904,18.0
other,0.0,COD2023110904,18.0
hydro,1.2,COD2023110904,18.0
solar,0.0,COD2023110904,18.0
wind,41.4,COD2023110904,18.0
biomass,9.8,COD2023110905,18.0
coal,3.7,COD2023110905,18.0
imports,8.0,COD2023110905,18.0
gas,20.1,COD2023110905,18.0
nuclear,16.1,COD2023110905,18.0
other,0.0,COD2023110905,18.0
hydro,1.5,COD2023110905,18.0
solar,0.0,COD2023110905,18.0
wind,40.9,COD2023110905,18.0
biomass,8.9,COD2023110906,18.0
coal,4.2,COD2023110906,18.0
imports,4.7,COD2023110906,18.0
gas,35.1,COD2023110906,18.0
nuclear,13.2,COD2023110906,18.0
other,0.0,COD2023110906,18.0
hydro,1.8,COD2023110906,18.0
solar,0.3,COD2023110906,18.0
wind,31.8,COD2023110906,18.0
biomass,8.3,COD2023110907,18.0
coal,3.8,COD2023110907,18.0
imports,5.3,COD2023110907,18.0
gas,36.3,COD2023110907,18.0
nuclear,12.2,COD2023110907,18.0
other,0.0,COD2023110907,18.0
hydro,2.5,COD2023110907,18.0
solar,0.3,COD2023110907,18.0
wind,31.3,COD2023110907,18.0
biomass,8.0,COD2023110908,18.0
coal,3.7,COD2023110908,18.0
imports,8.8,COD2023110908,18.0
gas,33.4,COD2023110908,18.0
nuclear,11.7,COD2023110908,18.0
other,0.0,COD2023110908,18.0
hydro,1.5,COD2023110908,18.0
solar,1.5,COD2023110908,18.0
wind,31.5,COD2023110908,18.0
biomass,7.8,COD2023110909,18.0
coal,3.6,COD2023110909,18.0
imports,10.6,COD2023110909,18.0
gas,30.4,COD2023110909,18.0
nuclear,11.3,COD2023110909,18.0
other,0.0,COD2023110909,18.0
hydro,1.4,COD2023110909,18.0
solar,4.8,COD2023110909,18.0
wind,30.1,COD2023110909,18.0
biomass,7.7,COD2023110910,18.0
coal,2.3,COD2023110910,18.0
imports,9.3,COD2023110910,18.0
gas,30.4,COD2023110910,18.0
nuclear,11.4,COD2023110910,18.0
other,0.0,COD2023110910,18.0
hydro,1.4,COD2023110910,18.0
solar,8.1,COD2023110910,18.0
wind,29.5,COD2023110910,18.0
biomass,7.2,COD2023110911,18.0
coal,3.0,COD2023110911,18.0
imports,11.3,COD2023110911,18.0
gas,28.6,COD2023110911,18.0
nuclear,11.1,COD2023110911,18.0
other,0.0,COD2023110911,18.0
hydro,1.2,COD2023110911,18.0
solar,9.6,COD2023110911,18.0
wind,28.0,COD2023110911,18.0
biomass,7.3,COD2023110912,18.0
coal,3.5,COD2023110912,18.0
imports,11.2,COD2023110912,18.0
gas,29.2,COD2023110912,18.0
nuclear,11.1,COD2023110912,18.0
other,0.0,COD2023110912,18.0
hydro,1.0,COD2023110912,18.0
solar,8.8,COD2023110912,18.0
wind,27.9,COD2023110912,18.0
biomass,7.7,COD2023110913,18.0
coal,3.7,COD2023110913,18.0
imports,10.7,COD2023110913,18.0
gas,31.6,COD2023110913,18.0
nuclear,11.1,COD2023110913,18.0
other,0.0,COD2023110913,18.0
hydro,1.1,COD2023110913,18.0
solar,6.8,COD2023110913,18.0
wind,27.2,COD2023110913,18.0
biomass,7.6,COD2023110914,18.0
coal,3.8,COD2023110914,18.0
imports,9.1,COD2023110914,18.0
gas,36.4,COD2023110914,18.0
nuclear,11.1,COD2023110914,18.0
other,0.0,COD2023110914,18.0
hydro,2.0,COD2023110914,18.0
solar,4.2,COD2023110914,18.0
wind,25.8,COD2023110914,18.0
biomass,7.5,COD2023110915,18.0
coal,3.7,COD2023110915,18.0
imports,10.0,COD2023110915,18.0
gas,38.4,COD2023110915,18.0
nuclear,11.0,COD2023110915,18.0
other,0.0,COD2023110915,18.0
hydro,3.4,COD2023110915,18.0
solar,1.6,COD2023110915,18.0
wind,24.3,COD2023110915,18.0
biomass,6.5,COD2023110916,18.0
coal,3.7,COD2023110916,18.0
imports,10.9,COD2023110916,18.0
gas,41.3,COD2023110916,18.0
nuclear,10.8,COD2023110916,18.0
other,0.0,COD2023110916,18.0
hydro,5.3,COD2023110916,18.0
solar,0.0,COD2023110916,18.0
wind,21.5,COD2023110916,18.0
biomass,7.1,COD2023110917,18.0
coal,3.4,COD2023110917,18.0
imports,12.2,COD2023110917,18.0
gas,40.2,COD2023110917,18.0
nuclear,10.5,COD2023110917,18.0
other,0.0,COD2023110917,18.0
hydro,4.8,COD2023110917,18.0
solar,0.0,COD2023110917,18.0
wind,21.8,COD2023110917,18.0
biomass,7.1,COD2023110918,18.0
coal,3.5,COD2023110918,18.0
imports,14.2,COD2023110918,18.0
gas,39.2,COD2023110918,18.0
nuclear,10.5,COD2023110918,18.0
other,0.0,COD2023110918,18.0
hydro,2.9,COD2023110918,18.0
solar,0.0,COD2023110918,18.0
wind,22.5,COD2023110918,18.0
biomass,7.4,COD2023110919,18.0
coal,3.6,COD2023110919,18.0
imports,15.4,COD2023110919,18.0
gas,34.7,COD2023110919,18.0
nuclear,11.0,COD2023110919,18.0
other,0.0,COD2023110919,18.0
hydro,3.2,COD2023110919,18.0
solar,0.0,COD2023110919,18.0
wind,24.7,COD2023110919,18.0
biomass,8.0,COD2023110920,18.0
coal,4.0,COD2023110920,18.0
imports,16.6,COD2023110920,18.0
gas,29.8,COD2023110920,18.0
nuclear,11.8,COD2023110920,18.0
other,0.0,COD2023110920,18.0
hydro,2.7,COD2023110920,18.0
solar,0.0,COD2023110920,18.0
wind,27.1,COD2023110920,18.0
biomass,8.9,COD2023110921,18.0
coal,2.9,COD2023110921,18.0
imports,18.2,COD2023110921,18.0
gas,25.4,COD2023110921,18.0
nuclear,13.2,COD2023110921,18.0
other,0.0,COD2023110921,18.0
hydro,2.5,COD2023110921,18.0
solar,0.0,COD2023110921,18.0
wind,28.9,COD2023110921,18.0
biomass,9.8,COD2023110922,18.0
coal,3.1,COD2023110922,18.0
imports,20.4,COD2023110922,18.0
gas,20.9,COD2023110922,18.0
nuclear,14.5,COD2023110922,18.0
other,0.0,COD2023110922,18.0
hydro,1.7,COD2023110922,18.0
solar,0.0,COD2023110922,18.0
wind,29.6,COD2023110922,18.0
biomass,9.7,COD2023110923,18.0
coal,2.9,COD2023110923,18.0
imports,22.4,COD2023110923,18.0
gas,15.1,COD2023110923,18.0
nuclear,16.1,COD2023110923,18.0
other,0.0,COD2023110923,18.0
hydro,1.3,COD2023110923,18.0
solar,0.0,COD2023110923,18.0
wind,32.6,COD2023110923,18.0
biomass,10.1,COD2023111000,18.0
coal,4.1,COD2023111000,18.0
imports,22.7,COD2023111000,18.0
gas,14.2,COD2023111000,18.0
nuclear,16.3,COD2023111000,18.0
other,0.0,COD2023111000,18.0
hydro,1.3,COD2023111000,18.0
solar,0.0,COD2023111000,18.0
wind,31.3,COD2023111000,18.0
biomass,10.5,COD2023111001,18.0
coal,4.5,COD2023111001,18.0
imports,23.2,COD2023111001,18.0
gas,14.3,COD2023111001,18.0
nuclear,16.6,COD2023111001,18.0
other,0.0,COD2023111001,18.0
hydro,1.2,COD2023111001,18.0
solar,0.0,COD2023111001,18.0
wind,29.8,COD2023111001,18.0
biomass,10.1,COD2023111002,18.0
coal,3.6,COD2023111002,18.0
imports,24.1,COD2023111002,18.0
gas,14.3,COD2023111002,18.0
nuclear,17.2,COD2023111002,18.0
other,0.0,COD2023111002,18.0
hydro,1.2,COD2023111002,18.0
solar,0.0,COD2023111002,18.0
wind,29.6,COD2023111002,18.0
biomass,9.6,COD2023111003,18.0
coal,3.5,COD2023111003,18.0
imports,24.5,COD2023111003,18.0
gas,14.6,COD2023111003,18.0
nuclear,17.5,COD2023111003,18.0
other,0.0,COD2023111003,18.0
hydro,1.2,COD2023111003,18.0
solar,0.1,COD2023111003,18.0
wind,29.1,COD2023111003,18.0
biomass,10.0,COD2023111004,18.0
coal,4.0,COD2023111004,18.0
imports,24.1,COD2023111004,18.0
gas,15.9,COD2023111004,18.0
nuclear,17.7,COD2023111004,18.0
other,0.0,COD2023111004,18.0
hydro,1.5,COD2023111004,18.0
solar,0.0,COD2023111004,18.0
wind,26.7,COD2023111004,18.0
biomass,10.3,COD2023111005,18.0
coal,5.2,COD2023111005,18.0
imports,20.3,COD2023111005,18.0
gas,23.2,COD2023111005,18.0
nuclear,16.6,COD2023111005,18.0
other,0.0,COD2023111005,18.0
hydro,1.8,COD2023111005,18.0
solar,0.0,COD2023111005,18.0
wind,22.7,COD2023111005,18.0
biomass,9.5,COD2023111006,18.0
coal,4.8,COD2023111006,18.0
imports,14.6,COD2023111006,18.0
gas,37.4,COD2023111006,18.0
nuclear,14.1,COD2023111006,18.0
other,0.0,COD2023111006,18.0
hydro,2.2,COD2023111006,18.0
solar,0.2,COD2023111006,18.0
wind,17.2,COD2023111006,18.0
biomass,8.5,COD2023111007,18.0
coal,4.3,COD2023111007,18.0
imports,13.7,COD2023111007,18.0
gas,43.6,COD2023111007,18.0
nuclear,12.5,COD2023111007,18.0
other,0.0,COD2023111007,18.0
hydro,3.3,COD2023111007,18.0
solar,0.2,COD2023111007,18.0
wind,13.9,COD2023111007,18.0
biomass,8.1,COD2023111008,18.0
coal,4.1,COD2023111008,18.0
imports,15.4,COD2023111008,18.0
gas,42.2,COD2023111008,18.0
nuclear,12.0,COD2023111008,18.0
other,0.0,COD2023111008,18.0
hydro,3.8,COD2023111008,18.0
solar,1.3,COD2023111008,18.0
wind,13.1,COD2023111008,18.0
biomass,7.8,COD2023111009,18.0
coal,4.0,COD2023111009,18.0
imports,14.8,COD2023111009,18.0
gas,41.0,COD2023111009,18.0
nuclear,11.6,COD2023111009,18.0
other,0.0,COD2023111009,18.0
hydro,3.4,COD2023111009,18.0
solar,4.5,COD2023111009,18.0
wind,12.9,COD2023111009,18.0
biomass,7.7,COD2023111010,18.0
coal,3.6,COD2023111010,18.0
imports,14.6,COD2023111010,18.0
gas,40.4,COD2023111010,18.0
nuclear,11.4,COD2023111010,18.0
other,0.0,COD2023111010,18.0
hydro,2.7,COD2023111010,18.0
solar,8.1,COD2023111010,18.0
wind,11.5,COD2023111010,18.0
biomass,6.2,COD2023111011,18.0
coal,3.7,COD2023111011,18.0
imports,13.8,COD2023111011,18.0
gas,39.2,COD2023111011,18.0
nuclear,11.3,COD2023111011,18.0
other,0.0,COD2023111011,18.0
hydro,2.1,COD2023111011,18.0
solar,10.4,COD2023111011,18.0
wind,13.3,COD2023111011,18.0
biomass,6.0,COD2023111012,18.0
coal,3.8,COD2023111012,18.0
imports,11.9,COD2023111012,18.0
gas,38.2,COD2023111012,18.0
nuclear,11.2,COD2023111012,18.0
other,0.0,COD2023111012,18.0
hydro,1.4,COD2023111012,18.0
solar,10.5,COD2023111012,18.0
wind,17.0,COD2023111012,18.0
biomass,6.6,COD2023111013,18.0
coal,3.8,COD2023111013,18.0
imports,11.1,COD2023111013,18.0
gas,37.0,COD2023111013,18.0
nuclear,11.1,COD2023111013,18.0
other,0.0,COD2023111013,18.0
hydro,1.0,COD2023111013,18.0
solar,8.9,COD2023111013,18.0
wind,20.6,COD2023111013,18.0
biomass,7.7,COD2023111014,18.0
coal,3.7,COD2023111014,18.0
imports,8.4,COD2023111014,18.0
gas,37.0,COD2023111014,18.0
nuclear,11.0,COD2023111014,18.0
other,0.0,COD2023111014,18.0
hydro,1.1,COD2023111014,18.0
solar,6.1,COD2023111014,18.0
wind,25.0,COD2023111014,18.0
biomass,7.3,COD2023111015,18.0
coal,3.7,COD2023111015,18.0
imports,8.8,COD2023111015,18.0
gas,36.9,COD2023111015,18.0
nuclear,11.0,COD2023111015,18.0
other,0.0,COD2023111015,18.0
hydro,2.2,COD2023111015,18.0
solar,2.4,COD2023111015,18.0
wind,27.6,COD2023111015,18.0
biomass,7.2,COD2023111016,18.0
coal,3.6,COD2023111016,18.0
imports,8.1,COD2023111016,18.0
gas,37.6,COD2023111016,18.0
nuclear,10.5,COD2023111016,18.0
other,0.0,COD2023111016,18.0
hydro,3.2,COD2023111016,18.0
solar,0.0,COD2023111016,18.0
wind,29.7,COD2023111016,18.0
biomass,7.5,COD2023111017,18.0
coal,3.5,COD2023111017,18.0
imports,7.8,COD2023111017,18.0
gas,37.0,COD2023111017,18.0
nuclear,10.3,COD2023111017,18.0
other,0.0,COD2023111017,18.0
hydro,3.3,COD2023111017,18.0
solar,0.0,COD2023111017,18.0
wind,30.7,COD2023111017,18.0
biomass,7.5,COD2023111018,18.0
coal,3.5,COD2023111018,18.0
imports,7.6,COD2023111018,18.0
gas,36.8,COD2023111018,18.0
nuclear,10.4,COD2023111018,18.0
other,0.0,COD2023111018,18.0
hydro,2.6,COD2023111018,18.0
solar,0.0,COD2023111018,18.0
wind,31.5,COD2023111018,18.0
biomass,8.1,COD2023111019,18.0
coal,3.1,COD2023111019,18.0
imports,9.8,COD2023111019,18.0
gas,34.0,COD2023111019,18.0
nuclear,11.0,COD2023111019,18.0
other,0.0,COD2023111019,18.0
hydro,1.7,COD2023111019,18.0
solar,0.0,COD2023111019,18.0
wind,32.3,COD2023111019,18.0
biomass,8.6,COD2023111020,18.0
coal,2.0,COD2023111020,18.0
imports,11.1,COD2023111020,18.0
gas,31.4,COD2023111020,18.0
nuclear,11.7,COD2023111020,18.0
other,0.0,COD2023111020,18.0
hydro,1.3,COD2023111020,18.0
solar,0.0,COD2023111020,18.0
wind,33.9,COD2023111020,18.0
biomass,9.4,COD2023111021,18.0
coal,1.4,COD2023111021,18.0
imports,14.3,COD2023111021,18.0
gas,25.7,COD2023111021,18.0
nuclear,12.8,COD2023111021,18.0
other,0.0,COD2023111021,18.0
hydro,1.1,COD2023111021,18.0
solar,0.0,COD2023111021,18.0
wind,35.3,COD2023111021,18.0
biomass,10.4,COD2023111022,18.0
coal,1.5,COD2023111022,18.0
imports,15.9,COD2023111022,18.0
gas,18.0,COD2023111022,18.0
nuclear,14.2,COD2023111022,18.0
other,0.0,COD2023111022,18.0
hydro,1.1,COD2023111022,18.0
solar,0.0,COD2023111022,18.0
wind,39.0,COD2023111022,18.0
biomass,11.1,COD2023111023,18.0
coal,1.4,COD2023111023,18.0
imports,17.8,COD2023111023,18.0
gas,13.7,COD2023111023,18.0
nuclear,15.2,COD2023111023,18.0
other,0.0,COD2023111023,18.0
hydro,1.0,COD2023111023,18.0
solar,0.0,COD2023111023,18.0
wind,39.7,COD2023111023,18.0
biomass,10.7,COD2023111100,18.0
coal,1.4,COD2023111100,18.0
imports,17.7,COD2023111100,18.0
gas,14.8,COD2023111100,18.0
nuclear,15.3,COD2023111100,18.0
other,0.0,COD2023111100,18.0
hydro,1.0,COD2023111100,18.0
solar,0.0,COD2023111100,18.0
wind,39.1,COD2023111100,18.0
biomass,9.6,COD2023111101,18.0
coal,1.2,COD2023111101,18.0
imports,18.3,COD2023111101,18.0
gas,13.4,COD2023111101,18.0
nuclear,15.6,COD2023111101,18.0
other,0.0,COD2023111101,18.0
hydro,1.0,COD2023111101,18.0
solar,0.0,COD2023111101,18.0
wind,40.9,COD2023111101,18.0
biomass,8.5,COD2023111102,18.0
coal,1.3,COD2023111102,18.0
imports,16.7,COD2023111102,18.0
gas,14.5,COD2023111102,18.0
nuclear,15.9,COD2023111102,18.0
other,0.0,COD2023111102,18.0
hydro,1.0,COD2023111102,18.0
solar,0.0,COD2023111102,18.0
wind,42.2,COD2023111102,18.0
biomass,8.5,COD2023111103,18.0
coal,1.2,COD2023111103,18.0
imports,16.3,COD2023111103,18.0
gas,14.8,COD2023111103,18.0
nuclear,16.5,COD2023111103,18.0
other,0.0,COD2023111103,18.0
hydro,1.0,COD2023111103,18.0
solar,0.0,COD2023111103,18.0
wind,41.8,COD2023111103,18.0
biomass,9.6,COD2023111104,18.0
coal,1.1,COD2023111104,18.0
imports,17.9,COD2023111104,18.0
gas,14.0,COD2023111104,18.0
nuclear,16.9,COD2023111104,18.0
other,0.0,COD2023111104,18.0
hydro,1.0,COD2023111104,18.0
solar,0.3,COD2023111104,18.0
wind,39.1,COD2023111104,18.0
biomass,11.2,COD2023111105,18.0
coal,1.1,COD2023111105,18.0
imports,17.1,COD2023111105,18.0
gas,15.0,COD2023111105,18.0
nuclear,17.3,COD2023111105,18.0
other,0.0,COD2023111105,18.0
hydro,1.3,COD2023111105,18.0
solar,0.0,COD2023111105,18.0
wind,36.9,COD2023111105,18.0
biomass,10.6,COD2023111106,18.0
coal,1.3,COD2023111106,18.0
imports,17.8,COD2023111106,18.0
gas,22.0,COD2023111106,18.0
nuclear,15.7,COD2023111106,18.0
other,0.0,COD2023111106,18.0
hydro,1.4,COD2023111106,18.0
solar,0.4,COD2023111106,18.0
wind,30.8,COD2023111106,18.0
biomass,10.6,COD2023111107,18.0
coal,2.3,COD2023111107,18.0
imports,11.9,COD2023111107,18.0
gas,33.0,COD2023111107,18.0
nuclear,14.6,COD2023111107,18.0
other,0.0,COD2023111107,18.0
hydro,1.6,COD2023111107,18.0
solar,0.4,COD2023111107,18.0
wind,25.5,COD2023111107,18.0
biomass,9.8,COD2023111108,18.0
coal,2.3,COD2023111108,18.0
imports,16.7,COD2023111108,18.0
gas,33.2,COD2023111108,18.0
nuclear,13.4,COD2023111108,18.0
other,0.0,COD2023111108,18.0
hydro,1.5,COD2023111108,18.0
solar,2.4,COD2023111108,18.0
wind,20.7,COD2023111108,18.0
biomass,9.3,COD2023111109,18.0
coal,2.0,COD2023111109,18.0
imports,16.0,COD2023111109,18.0
gas,31.2,COD2023111109,18.0
nuclear,12.7,COD2023111109,18.0
other,0.0,COD2023111109,18.0
hydro,1.7,COD2023111109,18.0
solar,8.9,COD2023111109,18.0
wind,18.2,COD2023111109,18.0
biomass,9.0,COD2023111110,18.0
coal,2.1,COD2023111110,18.0
imports,15.7,COD2023111110,18.0
gas,30.4,COD2023111110,18.0
nuclear,12.2,COD2023111110,18.0
other,0.0,COD2023111110,18.0
hydro,1.2,COD2023111110,18.0
solar,13.2,COD2023111110,18.0
wind,16.2,COD2023111110,18.0
biomass,8.8,COD2023111111,18.0
coal,2.8,COD2023111111,18.0
imports,15.6,COD2023111111,18.0
gas,30.2,COD2023111111,18.0
nuclear,12.1,COD2023111111,18.0
other,0.0,COD2023111111,18.0
hydro,1.3,COD2023111111,18.0
solar,15.1,COD2023111111,18.0
wind,14.1,COD2023111111,18.0
biomass,8.9,COD2023111112,18.0
coal,3.1,COD2023111112,18.0
imports,15.6,COD2023111112,18.0
gas,32.5,COD2023111112,18.0
nuclear,12.1,COD2023111112,18.0
other,0.0,COD2023111112,18.0
hydro,1.4,COD2023111112,18.0
solar,13.8,COD2023111112,18.0
wind,12.5,COD2023111112,18.0
biomass,9.0,COD2023111113,18.0
coal,3.3,COD2023111113,18.0
imports,15.8,COD2023111113,18.0
gas,35.3,COD2023111113,18.0
nuclear,12.3,COD2023111113,18.0
other,0.0,COD2023111113,18.0
hydro,1.6,COD2023111113,18.0
solar,10.8,COD2023111113,18.0
wind,11.7,COD2023111113,18.0
biomass,9.0,COD2023111114,18.0
coal,4.1,COD2023111114,18.0
imports,15.3,COD2023111114,18.0
gas,39.8,COD2023111114,18.0
nuclear,12.3,COD2023111114,18.0
other,0.0,COD2023111114,18.0
hydro,2.7,COD2023111114,18.0
solar,6.9,COD2023111114,18.0
